Contig	Start	End	Strand	Pos
NZ_CP085987.1	1883246	1883827	1	1832
NZ_CP085987.1	1884037	1884639	1	1833
NZ_CP085987.1	1884711	1886528	-1	1834
NZ_CP085987.1	1886690	1888060	-1	1835
NZ_CP085987.1	1888135	1889454	-1	1836
NZ_CP085987.1	1889863	1891158	-1	1837
NZ_CP085987.1	1891228	1891917	-1	1838
NZ_CP085987.1	1892132	1893334	1	1839
NZ_CP085987.1	1893331	1896471	1	1840
NZ_CP085987.1	1896644	1897816	1	1841
NZ_CP085987.1	1897838	1898746	-1	1842
NZ_CP085987.1	1898872	1899783	1	1843
NZ_CP085987.1	1899821	1900105	-1	1844
NZ_CP085987.1	1900176	1900853	-1	1845
NZ_CP085987.1	1901104	1901295	-1	1846
NZ_CP085987.1	1901322	1901867	-1	1847
NZ_CP085987.1	1902052	1902507	-1	1848
NZ_CP085987.1	1902647	1903456	1	1849
NZ_CP085987.1	1903471	1904583	-1	1850
NZ_CP085987.1	1904675	1904995	-1	1851
NZ_CP085987.1	1905347	1905607	-1	1852
NZ_CP085987.1	1905904	1907115	-1	1853
NZ_CP085987.1	1907284	1907967	-1	1854
NZ_CP085987.1	1908057	1909169	1	1855
NZ_CP085987.1	1909195	1909410	-1	1856
NZ_CP085987.1	1909678	1909986	1	1857
NZ_CP085987.1	1910024	1911118	-1	1858
NZ_CP085987.1	1911133	1912353	-1	1859
NZ_CP085987.1	1912700	1913857	1	1860
NZ_CP085987.1	1913902	1914525	-1	1861
NZ_CP085987.1	1914611	1917547	-1	1862
NZ_CP085987.1	1918060	1919034	1	1863
NZ_CP085987.1	1919138	1921024	-1	1864
NZ_CP085987.1	1921065	1922516	-1	1865
NZ_CP085987.1	1922556	1923725	-1	1866
NZ_CP085987.1	1923848	1924735	-1	1867
NZ_CP085987.1	1925000	1926625	1	1868
NZ_CP085987.1	1926761	1927036	-1	1869
NZ_CP085987.1	1927268	1927900	1	1870
NZ_CP085987.1	1927941	1930031	-1	1871
NZ_CP085987.1	1930195	1931199	-1	1872
NZ_CP085987.1	1931405	1931536	-1	1873
NZ_CP085987.1	1931536	1932546	-1	1874
NZ_CP085987.1	1932543	1933946	-1	1875
NZ_CP085987.1	1934063	1934164	-1	1876
NZ_CP085987.1	1934441	1937413	-1	1877
NZ_CP085987.1	1937423	1939381	-1	1878
NZ_CP085987.1	1939570	1940823	-1	1879
NZ_CP085987.1	1941116	1941310	-1	1880
NZ_CP085987.1	1941388	1941852	-1	1881
NZ_CP085987.1	1941864	1944152	-1	1882
NZ_CP085987.1	1944429	1945655	1	1883
NZ_CP085987.1	1945652	1948819	1	1884
NZ_CP085987.1	1948836	1950293	1	1885
NZ_CP085987.1	1950363	1950722	-1	1886
NZ_CP085987.1	1951015	1951542	-1	1887
NZ_CP085987.1	1951800	1952324	-1	1888
NZ_CP085987.1	1952726	1953214	-1	1889
NZ_CP085987.1	1953187	1953930	-1	1890
NZ_CP085987.1	1954030	1955604	-1	1891
NZ_CP085987.1	1955904	1956404	-1	1892
NZ_CP085987.1	1956377	1957111	-1	1893
NZ_CP085987.1	1957775	1958311	1	1894
NZ_CP085987.1	1958373	1959134	1	1895
NZ_CP085987.1	1959118	1961679	1	1896
NZ_CP085987.1	1961684	1963009	1	1897
NZ_CP085987.1	1962975	1963733	1	1898
NZ_CP085987.1	1963780	1964178	-1	1899
NZ_CP085987.1	1964869	1965141	1	1900
NZ_CP085987.1	1965086	1966051	-1	1901
NZ_CP085987.1	1966085	1966999	-1	1902
NZ_CP085987.1	1966999	1967877	-1	1903
NZ_CP085987.1	1967892	1968518	-1	1904
NZ_CP085987.1	1968520	1969941	-1	1905
NZ_CP085987.1	1970073	1971305	-1	1906
NZ_CP085987.1	1971652	1971951	-1	1907
NZ_CP085987.1	1972085	1972501	-1	1908
NZ_CP085987.1	1972446	1972790	-1	1909
NZ_CP085987.1	1972741	1973043	-1	1910
NZ_CP085987.1	1973981	1974208	1	1911
NZ_CP085987.1	1974383	1974715	-1	1912
NZ_CP085987.1	1975345	1975908	-1	1913
NZ_CP085987.1	1976039	1976962	1	1914
NZ_CP085987.1	1976964	1977371	1	1915
NZ_CP085987.1	1977375	1977962	-1	1916
NZ_CP085987.1	1977962	1979494	-1	1917
NZ_CP085987.1	1979498	1980082	-1	1918
NZ_CP085987.1	1980073	1981131	-1	1919
NZ_CP085987.1	1981118	1981543	-1	1920
NZ_CP085987.1	1981543	1982091	-1	1921
NZ_CP085987.1	1982091	1983170	-1	1922
NZ_CP085987.1	1983167	1984495	-1	1923
NZ_CP085987.1	1984586	1985080	-1	1924
NZ_CP085987.1	1985180	1987012	-1	1925
NZ_CP085987.1	1987154	1987423	-1	1926
NZ_CP085987.1	1987423	1987779	-1	1927
NZ_CP085987.1	1987779	1989275	-1	1928
NZ_CP085987.1	1989259	1989429	-1	1929
NZ_CP085987.1	1989438	1989998	-1	1930
NZ_CP085987.1	1989995	1990501	-1	1931
NZ_CP085987.1	1990476	1990886	-1	1932
NZ_CP085987.1	1990883	1991206	-1	1933
NZ_CP085987.1	1991458	1992663	-1	1934
NZ_CP085987.1	1992678	1993328	-1	1935
NZ_CP085987.1	1993306	1994547	-1	1936
NZ_CP085987.1	1994547	1994729	-1	1937
NZ_CP085987.1	1994741	1996474	-1	1938
NZ_CP085987.1	1996488	1996973	-1	1939
NZ_CP085987.1	1997099	1997449	-1	1940
NZ_CP085987.1	1997476	1997814	-1	1941
NZ_CP085987.1	1998009	1998485	-1	1942
NZ_CP085987.1	1998489	1998824	-1	1943
NZ_CP085987.1	1998901	1999953	-1	1944
NZ_CP085987.1	2000103	2000297	-1	1945
NZ_CP085987.1	2000547	2001299	-1	1946
NZ_CP085987.1	2001313	2002302	-1	1947
NZ_CP085987.1	2002310	2003119	-1	1948
NZ_CP085987.1	2003139	2003528	-1	1949
NZ_CP085987.1	2003525	2003851	-1	1950
NZ_CP085987.1	2003848	2004501	-1	1951
NZ_CP085987.1	2004501	2004989	-1	1952
NZ_CP085987.1	2004992	2005438	-1	1953
NZ_CP085987.1	2005395	2005793	-1	1954
NZ_CP085987.1	2005790	2006026	-1	1955
NZ_CP085987.1	2006019	2006855	-1	1956
NZ_CP085987.1	2006852	2007403	-1	1957
NZ_CP085987.1	2007447	2007647	-1	1958
NZ_CP085987.1	2007738	2008412	1	1959
NZ_CP085987.1	2008825	2009016	-1	1960
NZ_CP085987.1	2009455	2009817	1	1961
NZ_CP085987.1	2009883	2010707	1	1962
NZ_CP085987.1	2010835	2011371	1	1963
NZ_CP085987.1	2011362	2011724	1	1964
NZ_CP085987.1	2011724	2012029	1	1965
NZ_CP085987.1	2012256	2013419	1	1966
NZ_CP085987.1	2013409	2013498	1	1967
NZ_CP085987.1	2013625	2014875	-1	1968
NZ_CP085987.1	2014887	2015990	-1	1969
NZ_CP085987.1	2016273	2017325	1	1970
NZ_CP085987.1	2017376	2017777	-1	1971
NZ_CP085987.1	2017835	2019079	-1	1972
NZ_CP085987.1	2019168	2019626	-1	1973
NZ_CP085987.1	2019875	2021332	1	1974
NZ_CP085987.1	2021488	2022102	-1	1975
NZ_CP085987.1	2022099	2022260	-1	1976
NZ_CP085987.1	2022257	2023231	-1	1977
NZ_CP085987.1	2023450	2024454	-1	1978
NZ_CP085987.1	2024754	2025494	1	1979
NZ_CP085987.1	2025465	2026232	-1	1980
NZ_CP085987.1	2026445	2027023	-1	1981
NZ_CP085987.1	2027263	2029707	1	1982
NZ_CP085987.1	2029816	2030583	1	1983
NZ_CP085987.1	2030954	2031361	1	1984
NZ_CP085987.1	2031692	2032411	1	1985
NZ_CP085987.1	2032747	2033694	-1	1986
NZ_CP085987.1	2034016	2034627	1	1987
NZ_CP085987.1	2034509	2035330	-1	1988
NZ_CP085987.1	2035736	2036206	-1	1989
NZ_CP085987.1	2036228	2038738	-1	1990
NZ_CP085987.1	2038762	2039475	-1	1991
NZ_CP085987.1	2039583	2040083	-1	1992
NZ_CP085987.1	2040845	2041126	-1	1993
NZ_CP085987.1	2041352	2041549	-1	1994
NZ_CP085987.1	2041801	2041959	-1	1995
NZ_CP085987.1	2041952	2042203	-1	1996
NZ_CP085987.1	2042701	2042976	1	1997
NZ_CP085987.1	2043029	2043466	-1	1998
NZ_CP085987.1	2043564	2043701	1	1999
NZ_CP085987.1	2044029	2044475	-1	2000
NZ_CP085987.1	2044469	2045242	-1	2001
NZ_CP085987.1	2045402	2045665	-1	2002
NZ_CP085987.1	2045659	2049753	-1	2003
NZ_CP085987.1	2049772	2050218	-1	2004
NZ_CP085987.1	2050242	2052431	-1	2005
NZ_CP085987.1	2052828	2053346	-1	2006
NZ_CP085987.1	2053373	2053759	-1	2007
NZ_CP085987.1	2053786	2054574	-1	2008
NZ_CP085987.1	2054574	2058419	-1	2009
NZ_CP085987.1	2058453	2058809	-1	2010
NZ_CP085987.1	2059087	2059860	-1	2011
NZ_CP085987.1	2059865	2061169	-1	2012
NZ_CP085987.1	2061166	2062509	-1	2013
NZ_CP085987.1	2062513	2063049	-1	2014
NZ_CP085987.1	2063116	2063601	-1	2015
NZ_CP085987.1	2063744	2064115	-1	2016
NZ_CP085987.1	2064112	2064597	-1	2017
NZ_CP085987.1	2064902	2065387	-1	2018
NZ_CP085987.1	2065641	2066087	-1	2019
NZ_CP085987.1	2066273	2067781	-1	2020
NZ_CP085987.1	2067805	2068347	-1	2021
NZ_CP085987.1	2068447	2071086	-1	2022
NZ_CP085987.1	2071454	2072356	1	2023
NZ_CP085987.1	2072343	2073167	1	2024
NZ_CP085987.1	2073164	2073658	1	2025
NZ_CP085987.1	2073674	2075557	1	2026
NZ_CP085987.1	2075554	2076549	1	2027
NZ_CP085987.1	2076560	2077615	1	2028
NZ_CP085987.1	2078147	2078887	-1	2029
NZ_CP085987.1	2078942	2079409	1	2030
NZ_CP085987.1	2079406	2080128	-1	2031
NZ_CP085987.1	2080163	2080918	1	2032
NZ_CP085987.1	2081137	2082357	1	2033
NZ_CP085987.1	2082413	2083183	-1	2034
NZ_CP085987.1	2083261	2084061	-1	2035
NZ_CP085987.1	2084193	2085368	-1	2036
NZ_CP085987.1	2085473	2086387	1	2037
NZ_CP085987.1	2086408	2087211	-1	2038
NZ_CP085987.1	2091553	2091807	-1	2039
NZ_CP085987.1	2093363	2093929	-1	2040
NZ_CP085987.1	2094119	2095150	1	2041
NZ_CP085987.1	2095143	2095796	1	2042
NZ_CP085987.1	2095835	2096650	1	2043
NZ_CP085987.1	2096769	2097173	1	2044
NZ_CP085987.1	2097170	2097877	1	2045
NZ_CP085987.1	2097988	2099706	1	2046
NZ_CP085987.1	2099780	2100481	-1	2047
NZ_CP085987.1	2100513	2100935	-1	2048
NZ_CP085987.1	2100932	2101477	-1	2049
NZ_CP085987.1	2101675	2101875	1	2050
NZ_CP085987.1	2101862	2102122	1	2051
NZ_CP085987.1	2102206	2103498	-1	2052
NZ_CP085987.1	2103561	2103950	-1	2053
NZ_CP085987.1	2104006	2106147	-1	2054
NZ_CP085987.1	2106222	2107985	-1	2055
NZ_CP085987.1	2108165	2109124	-1	2056
NZ_CP085987.1	2109137	2112619	-1	2057
NZ_CP085987.1	2112643	2113239	-1	2058
NZ_CP085987.1	2113236	2114384	-1	2059
NZ_CP085987.1	2114384	2115172	-1	2060
NZ_CP085987.1	2115176	2115631	-1	2061
NZ_CP085987.1	2115737	2116762	-1	2062
NZ_CP085987.1	2116766	2117251	-1	2063
NZ_CP085987.1	2117374	2119788	-1	2064
NZ_CP085987.1	2119820	2121172	-1	2065
NZ_CP085987.1	2121184	2122041	-1	2066
NZ_CP085987.1	2122054	2122812	-1	2067
NZ_CP085987.1	2123125	2124321	-1	2068
NZ_CP085987.1	2124462	2125019	-1	2069
NZ_CP085987.1	2125166	2125891	-1	2070
NZ_CP085987.1	2126036	2126959	-1	2071
NZ_CP085987.1	2127145	2127870	-1	2072
NZ_CP085987.1	2128321	2129115	1	2073
NZ_CP085987.1	2129352	2132024	1	2074
NZ_CP085987.1	2132054	2132878	1	2075
NZ_CP085987.1	2132915	2134216	-1	2076
NZ_CP085987.1	2134463	2134849	1	2077
NZ_CP085987.1	2134938	2136095	-1	2078
NZ_CP085987.1	2136248	2137675	-1	2079
NZ_CP085987.1	2137805	2139322	-1	2080
NZ_CP085987.1	2139407	2140105	1	2081
NZ_CP085987.1	2140098	2140898	1	2082
NZ_CP085987.1	2140935	2141558	1	2083
NZ_CP085987.1	2141659	2142003	-1	2084
NZ_CP085987.1	2142085	2143506	-1	2085
NZ_CP085987.1	2143676	2144956	1	2086
NZ_CP085987.1	2145064	2145903	-1	2087
NZ_CP085987.1	2145903	2146433	-1	2088
NZ_CP085987.1	2146433	2146909	-1	2089
NZ_CP085987.1	2146906	2147418	-1	2090
NZ_CP085987.1	2147437	2148189	-1	2091
NZ_CP085987.1	2148207	2150864	-1	2092
NZ_CP085987.1	2150950	2151510	-1	2093
NZ_CP085987.1	2152207	2152413	-1	2094
NZ_CP085987.1	2152450	2154507	-1	2095
NZ_CP085987.1	2154504	2155394	-1	2096
NZ_CP085987.1	2155394	2156191	-1	2097
NZ_CP085987.1	2156240	2158429	-1	2098
NZ_CP085987.1	2158722	2161244	-1	2099
NZ_CP085987.1	2161385	2163859	-1	2100
NZ_CP085987.1	2163887	2164417	1	2101
NZ_CP085987.1	2164434	2165138	1	2102
NZ_CP085987.1	2165315	2165770	1	2103
NZ_CP085987.1	2165794	2166735	1	2104
NZ_CP085987.1	2166876	2168294	1	2105
NZ_CP085987.1	2168291	2168770	1	2106
NZ_CP085987.1	2168891	2169682	1	2107
NZ_CP085987.1	2169808	2170662	1	2108
NZ_CP085987.1	2170757	2171137	1	2109
NZ_CP085987.1	2171144	2172373	-1	2110
NZ_CP085987.1	2172435	2172875	-1	2111
NZ_CP085987.1	2173245	2173784	1	2112
NZ_CP085987.1	2173832	2174515	1	2113
NZ_CP085987.1	2174530	2177088	1	2114
NZ_CP085987.1	2177097	2178176	1	2115
NZ_CP085987.1	2178293	2179063	-1	2116
NZ_CP085987.1	2179060	2179986	-1	2117
NZ_CP085987.1	2180095	2180757	1	2118
NZ_CP085987.1	2180815	2181351	-1	2119
NZ_CP085987.1	2181557	2183947	1	2120
NZ_CP085987.1	2184025	2185635	-1	2121
NZ_CP085987.1	2185798	2186184	1	2122
NZ_CP085987.1	2186291	2187151	1	2123
NZ_CP085987.1	2187172	2187966	1	2124
NZ_CP085987.1	2187996	2188763	-1	2125
NZ_CP085987.1	2188773	2189756	-1	2126
NZ_CP085987.1	2189746	2191017	-1	2127
NZ_CP085987.1	2191014	2191967	-1	2128
NZ_CP085987.1	2192202	2192564	-1	2129
NZ_CP085987.1	2192810	2193652	1	2130
NZ_CP085987.1	2193713	2196310	-1	2131
NZ_CP085987.1	2196699	2198321	1	2132
NZ_CP085987.1	2198334	2199125	1	2133
NZ_CP085987.1	2199163	2199447	-1	2134
NZ_CP085987.1	2199736	2201160	-1	2135
NZ_CP085987.1	2201360	2203249	-1	2136
NZ_CP085987.1	2203264	2205927	-1	2137
NZ_CP085987.1	2206087	2206851	-1	2138
NZ_CP085987.1	2207417	2208787	1	2139
NZ_CP085987.1	2208951	2210357	1	2140
NZ_CP085987.1	2210357	2211307	1	2141
NZ_CP085987.1	2211399	2212253	-1	2142
NZ_CP085987.1	2212250	2212813	-1	2143
NZ_CP085987.1	2212901	2213794	1	2144
NZ_CP085987.1	2214016	2214453	1	2145
NZ_CP085987.1	2214463	2215848	1	2146
NZ_CP085987.1	2215838	2217040	1	2147
NZ_CP085987.1	2217071	2218114	-1	2148
NZ_CP085987.1	2218340	2218960	1	2149
NZ_CP085987.1	2218960	2219703	1	2150
NZ_CP085987.1	2219713	2219904	1	2151
NZ_CP085987.1	2220226	2220621	-1	2152
NZ_CP085987.1	2220773	2223478	-1	2153
NZ_CP085987.1	2223540	2224037	-1	2154
NZ_CP085987.1	2224316	2225233	-1	2155
NZ_CP085987.1	2225334	2226485	-1	2156
NZ_CP085987.1	2226546	2227808	-1	2157
NZ_CP085987.1	2227805	2228635	-1	2158
NZ_CP085987.1	2228637	2229557	-1	2159
NZ_CP085987.1	2229550	2231025	-1	2160
NZ_CP085987.1	2231144	2232211	-1	2161
NZ_CP085987.1	2232208	2233452	-1	2162
NZ_CP085987.1	2233452	2234768	-1	2163
NZ_CP085987.1	2234771	2235853	-1	2164
NZ_CP085987.1	2235847	2237205	-1	2165
NZ_CP085987.1	2237202	2238689	-1	2166
NZ_CP085987.1	2238676	2240442	-1	2167
NZ_CP085987.1	2240458	2240823	-1	2168
NZ_CP085987.1	2240820	2241761	-1	2169
NZ_CP085987.1	2241763	2242221	-1	2170
NZ_CP085987.1	2242827	2243831	-1	2171
NZ_CP085987.1	2244115	2244609	-1	2172
NZ_CP085987.1	2244609	2246333	-1	2173
NZ_CP085987.1	2246655	2247599	-1	2174
NZ_CP085987.1	2248430	2250001	1	2175
NZ_CP085987.1	2250001	2251092	1	2176
NZ_CP085987.1	2251095	2252495	1	2177
NZ_CP085987.1	2252506	2253111	1	2178
NZ_CP085987.1	2253447	2253569	-1	2179
NZ_CP085987.1	2253662	2255320	1	2180
NZ_CP085987.1	2255498	2256481	1	2181
NZ_CP085987.1	2256457	2258067	1	2182
NZ_CP085987.1	2258051	2258758	1	2183
NZ_CP085987.1	2258797	2259564	-1	2184
NZ_CP085987.1	2259683	2260528	-1	2185
NZ_CP085987.1	2260869	2262578	1	2186
NZ_CP085987.1	2262589	2264091	1	2187
NZ_CP085987.1	2264232	2264927	1	2188
NZ_CP085987.1	2264933	2265352	-1	2189
NZ_CP085987.1	2266071	2266691	1	2190
NZ_CP085987.1	2266735	2269086	1	2191
NZ_CP085987.1	2269260	2272166	1	2192
NZ_CP085987.1	2272178	2272837	1	2193
NZ_CP085987.1	2272932	2273744	-1	2194
NZ_CP085987.1	2273998	2276358	1	2195
NZ_CP085987.1	2276412	2277698	1	2196
NZ_CP085987.1	2277698	2278687	1	2197
NZ_CP085987.1	2278684	2279505	1	2198
NZ_CP085987.1	2279508	2279885	1	2199
NZ_CP085987.1	2279896	2280744	1	2200
NZ_CP085987.1	2280850	2281329	-1	2201
NZ_CP085987.1	2281528	2283390	-1	2202
NZ_CP085987.1	2283383	2283913	-1	2203
NZ_CP085987.1	2284320	2286209	-1	2204
NZ_CP085987.1	2287107	2287397	1	2205
NZ_CP085987.1	2287621	2288037	-1	2206
NZ_CP085987.1	2288331	2288561	-1	2207
NZ_CP085987.1	2288650	2289990	-1	2208
NZ_CP085987.1	2290137	2290424	-1	2209
NZ_CP085987.1	2290421	2291707	-1	2210
NZ_CP085987.1	2291757	2292698	-1	2211
NZ_CP085987.1	2292714	2293484	-1	2212
NZ_CP085987.1	2293965	2295482	1	2213
NZ_CP085987.1	2295517	2296659	1	2214
NZ_CP085987.1	2296771	2297988	1	2215
NZ_CP085987.1	2298051	2299604	1	2216
NZ_CP085987.1	2299658	2300443	1	2217
NZ_CP085987.1	2300552	2301148	1	2218
NZ_CP085987.1	2301225	2301620	-1	2219
NZ_CP085987.1	2301894	2305121	-1	2220
NZ_CP085987.1	2305140	2306288	-1	2221
NZ_CP085987.1	2306928	2307203	1	2222
NZ_CP085987.1	2307329	2308150	-1	2223
NZ_CP085987.1	2308330	2309238	-1	2224
NZ_CP085987.1	2309216	2309767	-1	2225
NZ_CP085987.1	2309767	2311287	-1	2226
NZ_CP085987.1	2311298	2312167	-1	2227
NZ_CP085987.1	2312164	2312457	-1	2228
NZ_CP085987.1	2312487	2313455	-1	2229
NZ_CP085987.1	2313775	2315115	1	2230
NZ_CP085987.1	2315274	2315513	1	2231
NZ_CP085987.1	2315530	2317305	1	2232
NZ_CP085987.1	2317318	2318619	1	2233
NZ_CP085987.1	2318715	2320373	1	2234
NZ_CP085987.1	2320375	2321061	1	2235
NZ_CP085987.1	2321083	2322003	-1	2236
NZ_CP085987.1	2322019	2323221	-1	2237
NZ_CP085987.1	2323421	2324371	-1	2238
NZ_CP085987.1	2324374	2324823	-1	2239
NZ_CP085987.1	2324978	2325478	-1	2240
NZ_CP085987.1	2325478	2328312	-1	2241
NZ_CP085987.1	2328357	2329295	-1	2242
NZ_CP085987.1	2329624	2329887	1	2243
NZ_CP085987.1	2330343	2331716	1	2244
NZ_CP085987.1	2331756	2333795	1	2245
NZ_CP085987.1	2333850	2334743	-1	2246
NZ_CP085987.1	2334811	2335977	-1	2247
NZ_CP085987.1	2336140	2337855	-1	2248
NZ_CP085987.1	2337982	2339229	-1	2249
NZ_CP085987.1	2339254	2340444	-1	2250
NZ_CP085987.1	2340543	2342036	-1	2251
NZ_CP085987.1	2342633	2343394	1	2252
NZ_CP085987.1	2343502	2345064	1	2253
NZ_CP085987.1	2345110	2346828	-1	2254
NZ_CP085987.1	2347351	2347791	1	2255
NZ_CP085987.1	2347799	2348803	-1	2256
NZ_CP085987.1	2349173	2349622	1	2257
NZ_CP085987.1	2349722	2350009	-1	2258
NZ_CP085987.1	2350048	2350893	-1	2259
NZ_CP085987.1	2350958	2351689	-1	2260
NZ_CP085987.1	2351655	2352173	-1	2261
NZ_CP085987.1	2352189	2352734	-1	2262
NZ_CP085987.1	2352735	2353742	-1	2263
NZ_CP085987.1	2353743	2356364	-1	2264
NZ_CP085987.1	2356369	2357055	-1	2265
NZ_CP085987.1	2357156	2357698	-1	2266
NZ_CP085987.1	2358128	2358832	-1	2267
NZ_CP085987.1	2359113	2362109	-1	2268
NZ_CP085987.1	2362201	2364282	-1	2269
NZ_CP085987.1	2364663	2365106	1	2270
NZ_CP085987.1	2365123	2365656	1	2271
NZ_CP085987.1	2365717	2366061	-1	2272
NZ_CP085987.1	2366188	2367135	-1	2273
NZ_CP085987.1	2367415	2368554	-1	2274
NZ_CP085987.1	2368640	2370556	-1	2275
NZ_CP085987.1	2370904	2371308	1	2276
NZ_CP085987.1	2371344	2372057	1	2277
NZ_CP085987.1	2372207	2372773	1	2278
NZ_CP085987.1	2372830	2373420	-1	2279
NZ_CP085987.1	2373531	2374484	-1	2280
NZ_CP085987.1	2374753	2376183	1	2281
NZ_CP085987.1	2376262	2377035	1	2282
NZ_CP085987.1	2377129	2378415	-1	2283
NZ_CP085987.1	2378419	2379348	-1	2284
NZ_CP085987.1	2379350	2381812	-1	2285
NZ_CP085987.1	2382173	2382859	-1	2286
NZ_CP085987.1	2383495	2384211	1	2287
NZ_CP085987.1	2384478	2384792	1	2288
NZ_CP085987.1	2385177	2385848	1	2289
NZ_CP085987.1	2386187	2386732	1	2290
NZ_CP085987.1	2386803	2387486	1	2291
NZ_CP085987.1	2387532	2390069	1	2292
NZ_CP085987.1	2390087	2390644	1	2293
NZ_CP085987.1	2390685	2391770	1	2294
NZ_CP085987.1	2391828	2393177	-1	2295
NZ_CP085987.1	2393235	2394659	-1	2296
NZ_CP085987.1	2394659	2395348	-1	2297
NZ_CP085987.1	2395361	2395849	-1	2298
NZ_CP085987.1	2395839	2395946	-1	2299
NZ_CP085987.1	2396046	2396915	1	2300
NZ_CP085987.1	2396912	2397559	-1	2301
NZ_CP085987.1	2397608	2398123	1	2302
NZ_CP085987.1	2398225	2398551	-1	2303
NZ_CP085987.1	2398609	2400546	-1	2304
NZ_CP085987.1	2400755	2402422	1	2305
NZ_CP085987.1	2402540	2403772	-1	2306
NZ_CP085987.1	2403923	2405305	-1	2307
NZ_CP085987.1	2405389	2406357	-1	2308
NZ_CP085987.1	2406474	2407118	1	2309
NZ_CP085987.1	2407152	2408168	1	2310
NZ_CP085987.1	2408481	2409170	1	2311
NZ_CP085987.1	2409218	2409907	1	2312
NZ_CP085987.1	2409985	2410692	1	2313
NZ_CP085987.1	2410706	2413114	1	2314
NZ_CP085987.1	2413111	2413683	1	2315
NZ_CP085987.1	2413721	2414440	-1	2316
NZ_CP085987.1	2414650	2415873	-1	2317
NZ_CP085987.1	2415925	2417247	-1	2318
NZ_CP085987.1	2417371	2418150	-1	2319
NZ_CP085987.1	2418410	2419960	1	2320
NZ_CP085987.1	2420208	2420795	1	2321
NZ_CP085987.1	2420828	2421601	-1	2322
NZ_CP085987.1	2421598	2422692	-1	2323
NZ_CP085987.1	2422795	2422956	-1	2324
NZ_CP085987.1	2423085	2423702	-1	2325
NZ_CP085987.1	2424104	2425693	-1	2326
NZ_CP085987.1	2425785	2426465	-1	2327
NZ_CP085987.1	2426484	2426930	-1	2328
NZ_CP085987.1	2426875	2427312	-1	2329
NZ_CP085987.1	2427415	2428443	1	2330
NZ_CP085987.1	2428984	2429220	-1	2331
NZ_CP085987.1	2429471	2430535	1	2332
NZ_CP085987.1	2430656	2431444	1	2333
NZ_CP085987.1	2431595	2432053	1	2334
NZ_CP085987.1	2432104	2432778	-1	2335
NZ_CP085987.1	2432739	2433464	-1	2336
NZ_CP085987.1	2434009	2434953	1	2337
NZ_CP085987.1	2434944	2435417	1	2338
NZ_CP085987.1	2435510	2436049	1	2339
NZ_CP085987.1	2436052	2436789	1	2340
NZ_CP085987.1	2436847	2437308	1	2341
NZ_CP085987.1	2437591	2439882	1	2342
NZ_CP085987.1	2440016	2441026	-1	2343
NZ_CP085987.1	2441044	2442105	-1	2344
NZ_CP085987.1	2442118	2442966	-1	2345
NZ_CP085987.1	2442944	2443723	-1	2346
NZ_CP085987.1	2443749	2444210	-1	2347
NZ_CP085987.1	2444225	2444647	-1	2348
NZ_CP085987.1	2444749	2447514	-1	2349
NZ_CP085987.1	2447838	2449499	-1	2350
NZ_CP085987.1	2449866	2452016	1	2351
NZ_CP085987.1	2452111	2452314	1	2352
NZ_CP085987.1	2452325	2453281	1	2353
NZ_CP085987.1	2453356	2453658	-1	2354
NZ_CP085987.1	2453645	2453932	-1	2355
NZ_CP085987.1	2454201	2455115	-1	2356
NZ_CP085987.1	2455313	2458822	1	2357
NZ_CP085987.1	2458980	2460569	1	2358
NZ_CP085987.1	2460566	2461975	1	2359
NZ_CP085987.1	2462202	2462534	1	2360
NZ_CP085987.1	2462608	2463309	1	2361
NZ_CP085987.1	2463384	2463548	-1	2362
NZ_CP085987.1	2463753	2465123	-1	2363
NZ_CP085987.1	2465304	2465819	-1	2364
NZ_CP085987.1	2466298	2467539	1	2365
NZ_CP085987.1	2467626	2468897	1	2366
NZ_CP085987.1	2469117	2470301	1	2367
NZ_CP085987.1	2471174	2471845	1	2368
NZ_CP085987.1	2471842	2472303	1	2369
NZ_CP085987.1	2472316	2473488	1	2370
NZ_CP085987.1	2473607	2474515	1	2371
NZ_CP085987.1	2474521	2475255	-1	2372
NZ_CP085987.1	2475494	2475940	-1	2373
NZ_CP085987.1	2476742	2477755	1	2374
NZ_CP085987.1	2477756	2478481	-1	2375
NZ_CP085987.1	2479026	2479553	1	2376
NZ_CP085987.1	2479550	2480011	-1	2377
NZ_CP085987.1	2480216	2481127	-1	2378
NZ_CP085987.1	2481403	2482398	-1	2379
NZ_CP085987.1	2482650	2483258	-1	2380
NZ_CP085987.1	2483312	2483608	1	2381
NZ_CP085987.1	2483747	2484004	1	2382
NZ_CP085987.1	2484015	2485640	1	2383
NZ_CP085987.1	2486200	2486916	1	2384
NZ_CP085987.1	2486858	2486965	1	2385
NZ_CP085987.1	2487235	2487549	1	2386
NZ_CP085987.1	2487736	2488344	1	2387
NZ_CP085987.1	2488341	2488943	1	2388
NZ_CP085987.1	2488955	2492596	1	2389
NZ_CP085987.1	2492642	2496319	1	2390
NZ_CP085987.1	2496319	2497410	1	2391
NZ_CP085987.1	2497397	2498209	1	2392
NZ_CP085987.1	2498206	2500809	1	2393
NZ_CP085987.1	2500820	2502904	1	2394
NZ_CP085987.1	2503017	2504024	-1	2395
NZ_CP085987.1	2504103	2507618	-1	2396
NZ_CP085987.1	2507980	2508267	-1	2397
NZ_CP085987.1	2508793	2509812	1	2398
